"UPA.ID","Hazard.Desc.Loc","Hazard.Desc.Loc.lt","Availability","NotWornE","NotWornNE","NotWornU","WornIncorrectlyE","WornIncorrectlyNE","WornIncorrectlyU","DisinfectionMaintenance","SizeFit","Expired","Counterfeit","PPEDiscouragedProhibited","Physiological","Training","RPP","EnforceUse","EnforceCorrectUse","FitTest","CrossContamination"
"C-1586321","An employee working in the Safety Office starting exhibiting symptoms of COVID-19. Safety Specialists working in the Safety Office were informed that they had worked closely with someone that had been tested for COVID-19 and the Specialists were relocated to another office while the Safety Office was cleaned. As of May 8th, 2020, employees have not been informed if the test came back positive or negative for COVID-19. Employees working in the Safety Office do not have access to appropriate PPE to protect themselves from COVID-19.","an employee working in the safety office starting exhibiting symptoms of covid-19. safety specialists working in the safety office were informed that they had worked closely with someone that had been tested for covid-19 and the specialists were relocated to another office while the safety office was cleaned. as of may 8th, 2020, employees have not been informed if the test came back positive or negative for covid-19. employees working in the safety office do not have access to appropriate ppe to protect themselves from covid-19.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1658443","N95s are not immediately available to RNs and must be requested from a manager on duty. High COVID-19 infection rate amongst nurses.","n95s are not immediately available to rns and must be requested from a manager on duty. high covid-19 infection rate amongst nurses.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1554795","1. Failure to use airborne isolation infection precautions for a suspected COVID-19 case by downgrading the airborne precautions for a novel virus as described in Appendix A to droplet precautions. T8 CCR 5199 2. Failure to provide necessary personal protective equipment to employees who may provide care to suspected COVID-19 cases as prescribed for novel viruses in Appendix A and Section 5199(g). T8 CCR 5199(g) and 5199 Appendix A","1. failure to use airborne isolation infection precautions for a suspected covid-19 case by downgrading the airborne precautions for a novel virus as described in appendix a to droplet precautions. t8 ccr 5199 2. failure to provide necessary personal protective equipment to employees who may provide care to suspected covid-19 cases as prescribed for novel viruses in appendix a and section 5199(g). t8 ccr 5199(g) and 5199 appendix a",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1616890","1. T8 CCR § 3203(a)(4)(C) ¿ The owner is not requiring patrons to wear masks. 2. T8 CCR § 3362 ¿ The salon is not adhering to any standards of cleaning; chairs are not cleaned and wiped down between customers.","1. t8 ccr § 3203(a)(4)(c) ¿ the owner is not requiring patrons to wear masks. 2. t8 ccr § 3362 ¿ the salon is not adhering to any standards of cleaning; chairs are not cleaned and wiped down between customers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1648424","1. Face masks are not being worn for Covid-19, per Governor Walz Executive Order 20-81. 2. No social distancing for Covid-19. 3. Employee stand on the forklifts while they are in motion in order to move motors into other buildings.","1. face masks are not being worn for covid-19, per governor walz executive order 20-81. 2. no social distancing for covid-19. 3. employee stand on the forklifts while they are in motion in order to move motors into other buildings.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1604655","The employer did not provide employees face masks to eliminate and/or minimize COVID-19 infections. The employer had one COVID-19 case this week and at least two other employees called in sick yesterday.","the employer did not provide employees face masks to eliminate and/or minimize covid-19 infections. the employer had one covid-19 case this week and at least two other employees called in sick yesterday.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1693058","A COVID-19 pandemic plan has not been developed and implemented for employees to include employee wellness checks, disinfecting and sanitizing, social distancing, personal protective equipment, informing employees of possible exposure, employee return to work and employee training. Employees are not wearing a mask and when employees do wear a mask, the mask are dirty.","a covid-19 pandemic plan has not been developed and implemented for employees to include employee wellness checks, disinfecting and sanitizing, social distancing, personal protective equipment, informing employees of possible exposure, employee return to work and employee training. employees are not wearing a mask and when employees do wear a mask, the mask are dirty.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1648927","1. Employee are not being provide PPE to help prevent the spread of COVD 19. 2. Residential life staff are not provided information on how to respond to the ¿wellness spaces¿ A staff member was exposed to a COVID positive person, which could have been prevented with the appropriate suggested clear protocols & procedures. 3. Staff and vendors will be helping move in students where there is potential risk of spreading COVID19. The testing procedures have not been clearing explained to staff members. Some of the document and provided to staff to not clearly describe the Universities 4. Vendors and staff are not all being required to wear face masks while on campus to help minimize spread of COVID. Vendors include but are not limited to ABM, Sterling/Micro Fridge and Northeastern Police. 5. Staff & vendors are not required to show a negative test before performing full duties on campus. With having 2895 staff members, most of which are being asked to volunteer on move in day-- that is a massive risk of individuals spreading the virus who may be asymptomatic or pre-symptomatic.","1. employee are not being provide ppe to help prevent the spread of covd 19. 2. residential life staff are not provided information on how to respond to the ¿wellness spaces¿ a staff member was exposed to a covid positive person, which could have been prevented with the appropriate suggested clear protocols & procedures. 3. staff and vendors will be helping move in students where there is potential risk of spreading covid19. the testing procedures have not been clearing explained to staff members. some of the document and provided to staff to not clearly describe the universities 4. vendors and staff are not all being required to wear face masks while on campus to help minimize spread of covid. vendors include but are not limited to abm, sterling/micro fridge and northeastern police. 5. staff & vendors are not required to show a negative test before performing full duties on campus. with having 2895 staff members, most of which are being asked to volunteer on move in day-- that is a massive risk of individuals spreading the virus who may be asymptomatic or pre-symptomatic.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1616212","(1) There are no policies and procedures in place to address COVID 19. On June 18, an employee came to work after informing employees that his wife tested positive for COVID 19. Several other employees have since tested positive. Employees are required to use the same trucks, handheld radios, paperwork, computers, etc. There are no cleaning supplies provided to clean/disinfect the equipment and mask are not provided and required to be worn. Several employees are exposed.","(1) there are no policies and procedures in place to address covid 19. on june 18, an employee came to work after informing employees that his wife tested positive for covid 19. several other employees have since tested positive. employees are required to use the same trucks, handheld radios, paperwork, computers, etc. there are no cleaning supplies provided to clean/disinfect the equipment and mask are not provided and required to be worn. several employees are exposed.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1688202","1. Throughout the facility, management is not enforcing the company's face covering policy regarding COVID-19 as customers are allowed to be on-site without face coverings. 2. Throughout the facility, due to the nature of the attractions, employees are not able to maintain 6ft of social distancing from the customers per CDC guidelines for COVID-19.","1. throughout the facility, management is not enforcing the company's face covering policy regarding covid-19 as customers are allowed to be on-site without face coverings. 2. throughout the facility, due to the nature of the attractions, employees are not able to maintain 6ft of social distancing from the customers per cdc guidelines for covid-19.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
